Std,ID,Material,Heat treatment,Su,Sy,A5,Bhn,E,G,mu,Ro,pH,Desc,HV,Strength_Hardness,Strength_Ductility,Strength_Weight,Strength_Hardness_Rank,Strength_Ductility_Rank,Strength_Weight_Rank
ANSI,1C44918205244C60BCA2F6B74AD23757,Aluminum Alloy 242.0,Cast (T77),165.0,90.0,1.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.7603686635944701,165.0,0.027004909983633387,249.0,715.0,506.0
ANSI,105AF76EB446402CA701CB939C8F67A4,Aluminum Alloy 295.0,Cast (T4),200.0,90.0,6.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.9216589861751152,1200.0,0.03273322422258593,242.0,667.0,482.0
ANSI,A79B003D7E0942CDB5D3A97058ECBA89,Aluminum Alloy 295.0,Cast (T6),221.0,138.0,3.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.0184331797235022,663.0,0.036170212765957444,238.0,694.0,466.0
ANSI,468AB518E1D049EBAB344DD014854FED,Aluminum Alloy 295.0,Cast (T62),248.0,193.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.1428571428571428,2976.0,0.040589198036006545,233.0,589.0,450.0
ANSI,D8BE660AE16E47359F3394750A9AA57A,Aluminum Alloy 295.0,Cast (T7),200.0,110.0,3.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.9216589861751152,600.0,0.03273322422258593,242.0,699.0,482.0
ANSI,3810E1CDDDC64706B51EE3000ABDCDBF,Aluminum Alloy 319.0,Cast (F),159.0,90.0,1.5,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.7327188940092166,238.5,0.02602291325695581,250.0,711.0,508.0
ANSI,26BF5F98F3AF43DF8331501FE8AC635E,Aluminum Alloy 319.0,Cast (T6),214.0,138.0,1.5,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.9861751152073732,321.0,0.03502454991816694,239.0,708.0,471.0
ANSI,9CB3C44B0E4A4163B1392F025E0CA172,Aluminum Alloy 328.0,Cast (F),172.0,97.0,1.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.7926267281105991,172.0,0.028150572831423894,247.0,714.0,500.0
ANSI,8A4A278D33064C189E9B48E0E1EADDB2,Aluminum Alloy 328.0,Cast (T6),234.0,145.0,1.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.0783410138248848,234.0,0.03829787234042553,236.0,712.0,459.0
ANSI,92D6BAE2EFB5420CB4E01C47BF9E4A23,Aluminum Alloy 355.0,Cast (T51),172.0,124.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.7926267281105991,2064.0,0.028150572831423894,247.0,630.0,500.0
ANSI,6D63602F7A194B078D3336F690923D6F,Aluminum Alloy 355.0,Cast (T6),221.0,138.0,2.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.0184331797235022,442.0,0.036170212765957444,238.0,704.0,466.0
ANSI,5A299D612BCE4EFE90703F9231970B6F,Aluminum Alloy 355.0,Cast (T71),207.0,152.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.9539170506912442,2484.0,0.03387888707037643,241.0,613.0,477.0
ANSI,B4595D5339254240B2A7195BDCC5715F,Aluminum Alloy C355.0,Cast (T6),248.0,172.0,2.5,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.1428571428571428,620.0,0.040589198036006545,233.0,698.0,450.0
ANSI,A428051AEB9442DEB854900E61A87C6B,Aluminum Alloy 356.0,Cast (T51),159.0,110.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.7327188940092166,1908.0,0.02602291325695581,250.0,636.0,508.0
ANSI,15B6270B5F4048DC8C9112BF04F765DA,Aluminum Alloy 356.0,Cast (T6),207.0,138.0,3.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.9539170506912442,621.0,0.03387888707037643,241.0,697.0,477.0
ANSI,CAF0E0DAB69D41FEAA0EE6AD7FBE6737,Aluminum Alloy 356.0,Cast (T7),214.0,200.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.9861751152073732,2568.0,0.03502454991816694,239.0,609.0,471.0
ANSI,17E825F91A6C47CAA9DE0344EADECBDF,Aluminum Alloy 356.0,Cast (T71),172.0,124.0,3.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.7926267281105991,516.0,0.028150572831423894,247.0,700.0,500.0
ANSI,90FEE72CADA54A4781A00BCF488DF210,Aluminum Alloy A356.0,Cast (T6),234.0,165.0,3.5,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.0783410138248848,819.0,0.03829787234042553,236.0,688.0,459.0
ANSI,5C6F865A793941F595176AF958C8E54B,Aluminum Alloy 443.0,Cast (F),117.0,48.0,3.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.5391705069124424,351.0,0.019148936170212766,257.0,707.0,529.0
ANSI,20B9C268B8ED41FBBAC1F4D5E0512FC8,Aluminum Alloy B443.0,Cast (F),117.0,41.0,3.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.5391705069124424,351.0,0.019148936170212766,257.0,707.0,529.0
ANSI,A5630881BFF54E7ABF6CC4DC8D99EFD5,Aluminum Alloy 512.0,Cast (F),117.0,69.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.5391705069124424,1404.0,0.019148936170212766,257.0,653.0,529.0
ANSI,BF57863D00B24108A999019D819DCB9E,Aluminum Alloy 514.0,Cast (F),152.0,62.0,6.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.7004608294930875,912.0,0.024877250409165302,251.0,681.0,512.0
ANSI,F39FE00A010D4669AEC56ABFFFE4864E,Aluminum Alloy 520.0,Cast (T4),290.0,152.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.336405529953917,3480.0,0.04746317512274959,224.0,564.0,414.0
ANSI,38F18004ECCF466FB38982B1B9B8E0DF,Aluminum Alloy 535.0,Cast (F or T5),241.0,124.0,9.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.1105990783410138,2169.0,0.03944353518821604,234.0,624.0,454.0
ANSI,7BD395E702254018B16EFCB6BECD08C9,Aluminum Alloy 705.0,Cast (F or T5),207.0,117.0,5.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.9539170506912442,1035.0,0.03387888707037643,241.0,675.0,477.0
ANSI,DD6D66E3AD6944819D0B4BCF87BECA66,Aluminum Alloy 707.0,Cast (T5),228.0,152.0,2.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.0506912442396312,456.0,0.037315875613747954,237.0,703.0,461.0
ANSI,4342454BAE6248AD835592F28160644B,Aluminum Alloy 707.0,Cast (T7),255.0,207.0,1.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.1751152073732718,255.0,0.041734860883797055,231.0,710.0,442.0
ANSI,61AC82C8D681453091E953E105A78E18,Aluminum Alloy 710.0,Cast (F or T5),221.0,138.0,2.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.0184331797235022,442.0,0.036170212765957444,238.0,704.0,466.0
ANSI,6C690A1404784BDF9CF6DF36A139D1FC,Aluminum Alloy 712.0,Cast (F or T5),234.0,172.0,4.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.0783410138248848,936.0,0.03829787234042553,236.0,680.0,459.0
ANSI,EC2C304A5C3C4082A6387A918ABFE8C6,Aluminum Alloy 713.0,Cast (F or T5),221.0,152.0,3.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.0184331797235022,663.0,0.036170212765957444,238.0,694.0,466.0
ANSI,6B100EE9FEEC471591F9FC761D314C99,Aluminum Alloy 771.0,Cast (T5),290.0,262.0,1.5,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.336405529953917,435.0,0.04746317512274959,224.0,705.0,414.0
ANSI,14D1138649394E2EBE602BC61EE4F3DF,Aluminum Alloy 771.0,Cast (T51),221.0,186.0,3.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.0184331797235022,663.0,0.036170212765957444,238.0,694.0,466.0
ANSI,8302BCDA7D954584B93D3C1963411292,Aluminum Alloy 771.0,Cast (T52),248.0,207.0,1.5,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.1428571428571428,372.0,0.040589198036006545,233.0,706.0,450.0
ANSI,6B17ACFAE66D45CE8B0692D24C5670CE,Aluminum Alloy 771.0,Cast (T53),248.0,186.0,1.5,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.1428571428571428,372.0,0.040589198036006545,233.0,706.0,450.0
ANSI,6BF21F63D5BA4522A06ED2D49052D6F5,Aluminum Alloy 771.0,Cast (T6),290.0,241.0,5.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.336405529953917,1450.0,0.04746317512274959,224.0,649.0,414.0
ANSI,062A1B349356469D9AB1628A0455540B,Aluminum Alloy 771.0,Cast (T71),331.0,310.0,2.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.5253456221198156,662.0,0.054173486088379706,212.0,695.0,373.0
ANSI,005CF44A087645B28B41ADD1F88E43AD,Aluminum Alloy 852.0,Cast (T5),165.0,124.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.7603686635944701,1980.0,0.027004909983633387,249.0,634.0,506.0
ANSI,8AC71DC21EE142328544183CD442AF32,Aluminum Alloy 1060-O,Wrought,69.0,28.0,37.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.31797235023041476,2553.0,0.011292962356792145,263.0,610.0,537.0
ANSI,D57A4923C2374F2D9911E3B898395782,Aluminum Alloy 1060-H12,Wrought,83.0,76.0,16.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.3824884792626728,1328.0,0.01358428805237316,262.0,658.0,536.0
ANSI,BE910EFD1B2F449C83A93E83FFE2A651,Aluminum Alloy 1060-H14,Wrought,97.0,90.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.4470046082949309,1164.0,0.015875613747954175,260.0,669.0,532.0
ANSI,021FB11DC8F84C6AAF259609335CED54,Aluminum Alloy 1060-H16,Wrought,110.0,103.0,8.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.5069124423963134,880.0,0.01800327332242226,258.0,683.0,530.0
ANSI,1C3EFE560C8E4DA4AB7C4B603E6804A7,Aluminum Alloy 1060-H18,Wrought,131.0,124.0,6.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.6036866359447005,786.0,0.02144026186579378,255.0,690.0,519.0
ANSI,99D8301C4CE9454B9E8A2F02B87A3040,Aluminum Alloy 1100-O,Wrought,90.0,34.0,35.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.4147465437788018,3150.0,0.014729950900163666,261.0,581.0,533.0
ANSI,55DB6797F5F442889758AAEFA6A4C4A6,Aluminum Alloy 1100-H12,Wrought,110.0,103.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.5069124423963134,1320.0,0.01800327332242226,258.0,660.0,530.0
ANSI,CF7A241FE12942AD9BF001BB955544DE,Aluminum Alloy 1100-H14,Wrought,124.0,117.0,9.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.5714285714285714,1116.0,0.020294599018003272,256.0,670.0,524.0
ANSI,66408FE2991746E8A2B0C75725AA50E4,Aluminum Alloy 1100-H16,Wrought,145.0,138.0,6.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.6682027649769585,870.0,0.023731587561374796,253.0,684.0,515.0
ANSI,02DD38B5C27C4DE7A182C5779E5B8671,Aluminum Alloy 1100-H18,Wrought,165.0,152.0,5.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.7603686635944701,825.0,0.027004909983633387,249.0,687.0,506.0
ANSI,F781FB361BF04BCB8CDE6E6891F4DB12,Aluminum Alloy 1350-O,Wrought,83.0,28.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.3824884792626728,996.0,0.01358428805237316,262.0,677.0,536.0
ANSI,69AB3225467043BB9422CCCFF8D07476,Aluminum Alloy 1350-H12,Wrought,97.0,83.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.4470046082949309,1164.0,0.015875613747954175,260.0,669.0,532.0
ANSI,96726D0423924121A8224F7F1C92C4C1,Aluminum Alloy 1350-H14,Wrought,110.0,97.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.5069124423963134,1320.0,0.01800327332242226,258.0,660.0,530.0
ANSI,E602F053B40F4F358F6AD8B76AC34CDA,Aluminum Alloy 1350-H16,Wrought,124.0,110.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.5714285714285714,1488.0,0.020294599018003272,256.0,648.0,524.0
ANSI,88089E52A15C43769B8058CDE66A96F8,Aluminum Alloy 1350-H19,Wrought,186.0,165.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.8571428571428571,2232.0,0.03044189852700491,244.0,622.0,489.0
ANSI,6BECB8F0CF964FD5A1946049A0FE38B8,Aluminum Alloy 2011-T3,Wrought,379.0,296.0,15.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.7465437788018434,5685.0,0.062029459901800324,198.0,485.0,326.0
ANSI,4D7E38C3239040EA871F8D4A82C6FBB2,Aluminum Alloy 2011-T8,Wrought,407.0,310.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.8755760368663594,4884.0,0.06661211129296235,190.0,506.0,298.0
ANSI,255EE16C253142B4906D98E663B7E8B4,Aluminum Alloy 2014-O,Wrought,186.0,97.0,18.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.8571428571428571,3348.0,0.03044189852700491,244.0,571.0,489.0
ANSI,AB295509AC7747DCBC5A73BAC049CF88,Aluminum Alloy 2014-T4,Wrought,427.0,290.0,20.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.967741935483871,8540.0,0.06988543371522095,182.0,382.0,277.0
ANSI,6E3841E7D4EE465BBD7E0306DD6C49F4,Aluminum Alloy 2014-T451,Wrought,427.0,290.0,20.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.967741935483871,8540.0,0.06988543371522095,182.0,382.0,277.0
ANSI,2B8C530701354B338EFFFB2D0CB94346,Aluminum Alloy 2014-T6,Wrought,483.0,414.0,13.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.225806451612903,6279.0,0.079050736497545,162.0,459.0,214.0
ANSI,16F33028BAF843A396FFC901C64AE6A5,Aluminum Alloy 2014-T651,Wrought,483.0,414.0,13.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.225806451612903,6279.0,0.079050736497545,162.0,459.0,214.0
ANSI,D9C63E5BF4BC46C187B81D3001F1A2DD,Aluminum Alloy Alclad 2014-O,Wrought,172.0,69.0,21.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.7926267281105991,3612.0,0.028150572831423894,247.0,556.0,500.0
ANSI,F9E910B846F2467A9FD07A4BEB721A84,Aluminum Alloy Alclad 2014-T3,Wrought,434.0,276.0,20.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.0,8680.0,0.07103109656301146,179.0,373.0,268.0
ANSI,5D8DB051900749A7B1ADFBE634FD3A12,Aluminum Alloy Alclad 2014-T4,Wrought,421.0,255.0,22.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.9400921658986174,9262.0,0.06890343698854337,185.0,341.0,283.0
ANSI,1A1483C744814748B83F72F80DBB6A15,Aluminum Alloy Alclad 2014-T451,Wrought,421.0,255.0,22.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.9400921658986174,9262.0,0.06890343698854337,185.0,341.0,283.0
ANSI,792FAC9AFB8344FFA4A999E0228CF117,Aluminum Alloy Alclad 2014-T6,Wrought,469.0,414.0,10.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.161290322580645,4690.0,0.076759410801964,169.0,514.0,229.0
ANSI,D67CD9BF622740E690A7D72B9214D496,Aluminum Alloy Alclad 2014-T651,Wrought,469.0,414.0,10.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.161290322580645,4690.0,0.076759410801964,169.0,514.0,229.0
ANSI,CC9906BDE0FD4AB8995649F616253E13,Aluminum Alloy 2017-O,Wrought,179.0,69.0,22.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.8248847926267281,3938.0,0.029296235679214404,246.0,535.0,494.0
ANSI,4B241E1128CA42378C3C24AAEC2702A9,Aluminum Alloy 2017-T4,Wrought,427.0,276.0,22.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.967741935483871,9394.0,0.06988543371522095,182.0,330.0,277.0
ANSI,BF96378BC9AA40F299FA59617C0A324D,Aluminum Alloy 2017-T451,Wrought,427.0,276.0,22.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.967741935483871,9394.0,0.06988543371522095,182.0,330.0,277.0
ANSI,405A6156BC5142B593445A9CC89F8902,Aluminum Alloy 2018-T61,Wrought,421.0,317.0,12.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.9400921658986174,5052.0,0.06890343698854337,185.0,499.0,283.0
ANSI,8B91F392A6D347E2B746DE29BE594EB0,Aluminum Alloy 2024-O,Wrought,186.0,76.0,20.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.8571428571428571,3720.0,0.03044189852700491,244.0,550.0,489.0
ANSI,2CB41DE4C057449083455182F7DBF563,Aluminum Alloy 2024-T3,Wrought,483.0,345.0,18.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.225806451612903,8694.0,0.079050736497545,162.0,371.0,214.0
ANSI,AB5E4114289E4F7EBBEFEAF3FB7662E7,Aluminum Alloy 2024-T351,Wrought,469.0,324.0,20.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.161290322580645,9380.0,0.076759410801964,169.0,331.0,229.0
ANSI,B6FBB1B1177A4474AE1A4E66B369B8C3,Aluminum Alloy 2024-T4,Wrought,469.0,324.0,20.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.161290322580645,9380.0,0.076759410801964,169.0,331.0,229.0
ANSI,4E9C6BA333854A3684AD37467901D2C0,Aluminum Alloy 2024-T361,Wrought,496.0,393.0,13.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.2857142857142856,6448.0,0.08117839607201309,157.0,454.0,200.0
ANSI,86827B9E3E3F433E94FE77AF080CEF52,Aluminum Alloy Alclad 2024-O,Wrought,179.0,76.0,20.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.8248847926267281,3580.0,0.029296235679214404,246.0,558.0,494.0
ANSI,09CE5118469D4565B0EFB5513E2A69FD,Aluminum Alloy Alclad 2024-T3,Wrought,448.0,310.0,18.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.064516129032258,8064.0,0.07332242225859247,176.0,400.0,251.0
ANSI,A1C6043FFA9C433180738ABD73A96E6E,Aluminum Alloy Alclad 2024-T351,Wrought,441.0,290.0,19.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.032258064516129,8379.0,0.07217675941080197,177.0,385.0,261.0
ANSI,1D1A7E63F60D4773899F29446044F073,Aluminum Alloy Alclad 2024-T4,Wrought,441.0,290.0,19.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.032258064516129,8379.0,0.07217675941080197,177.0,385.0,261.0
ANSI,ACB59543C3274139A6CEFC07FE045478,Aluminum Alloy Alclad 202024-T361,Wrought,462.0,365.0,11.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.129032258064516,5082.0,0.07561374795417349,172.0,497.0,235.0
ANSI,1414DC380FB344B1B396CC418EC4EDD0,Aluminum Alloy Alclad 2024-T81,Wrought,448.0,414.0,6.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.064516129032258,2688.0,0.07332242225859247,176.0,602.0,251.0
ANSI,9B2403171FF24B368344595EFF403960,Aluminum Alloy Alclad 2024-T851,Wrought,448.0,414.0,6.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.064516129032258,2688.0,0.07332242225859247,176.0,602.0,251.0
ANSI,5C0EE4442D524AE99BC35672E1C25BB7,Aluminum Alloy Alclad 2024-T861,Wrought,483.0,455.0,6.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.225806451612903,2898.0,0.079050736497545,162.0,593.0,214.0
ANSI,57534C1F07A94114A3269FA6C5792760,Aluminum Alloy 2025-T6,Wrought,400.0,255.0,19.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.8433179723502304,7600.0,0.06546644844517185,191.0,421.0,305.0
ANSI,D2F2BA9861DA4898A839BE8D56489385,Aluminum Alloy 2036-T4,Wrought,338.0,193.0,24.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.5576036866359446,8112.0,0.05531914893617021,210.0,399.0,366.0
ANSI,8D0801D6A6E24797BFB36CA7895DB18A,Aluminum Alloy 2117-T4,Wrought,296.0,165.0,27.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.3640552995391706,7992.0,0.04844517184942717,222.0,404.0,410.0
ANSI,8A9C68278B934E03AFE2F74996788396,Aluminum Alloy 2218-T72,Wrought,331.0,255.0,11.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.5253456221198156,3641.0,0.054173486088379706,212.0,555.0,373.0
ANSI,3CF88A03E24E477FA29505DC1A6D2A0F,Aluminum Alloy 2219-O,Wrought,172.0,76.0,18.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.7926267281105991,3096.0,0.028150572831423894,247.0,583.0,500.0
ANSI,D0186B1AEFB246088D92742E0F1516AF,Aluminum Alloy 2219-T42,Wrought,359.0,186.0,20.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.6543778801843319,7180.0,0.05875613747954173,205.0,436.0,346.0
ANSI,5C642DCE808142FB93127AEC92F64163,Aluminum Alloy 2219-T31,Wrought,359.0,248.0,17.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.6543778801843319,6103.0,0.05875613747954173,205.0,466.0,346.0
ANSI,1E81DFEC89A440279E477E43B9BF662F,Aluminum Alloy 2219-T351,Wrought,359.0,248.0,17.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.6543778801843319,6103.0,0.05875613747954173,205.0,466.0,346.0
ANSI,08B28F0645F94F9187B7DD9C8AEDFF0A,Aluminum Alloy 2219-T37,Wrought,393.0,317.0,11.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.8110599078341014,4323.0,0.06432078559738134,193.0,524.0,311.0
ANSI,92D81CD2697B4292AFEC4E1BCFBDF02D,Aluminum Alloy 2219-T62,Wrought,414.0,290.0,10.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.9078341013824884,4140.0,0.06775777414075286,187.0,527.0,293.0
ANSI,7C4660306EC24683B383CF779E194F3C,Aluminum Alloy 2219-T81,Wrought,455.0,352.0,10.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.096774193548387,4550.0,0.07446808510638298,174.0,516.0,245.0
ANSI,E4D63F6C64B6465995DD8F53F2DA89B9,Aluminum Alloy 2219-T851,Wrought,455.0,352.0,10.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.096774193548387,4550.0,0.07446808510638298,174.0,516.0,245.0
ANSI,8361064113924AB69EBBCBD6154BCD70,Aluminum Alloy 2219-T87,Wrought,476.0,393.0,10.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,2.193548387096774,4760.0,0.0779050736497545,165.0,512.0,221.0
ANSI,D8379CFE86444F11A2C817B90EBF3D73,Aluminum Alloy 3003-O,Wrought,110.0,41.0,30.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.5069124423963134,3300.0,0.01800327332242226,258.0,576.0,530.0
ANSI,6AE3E90DA7C245AC83EACFF7C5352AAE,Aluminum Alloy 3003-H12,Wrought,131.0,124.0,10.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.6036866359447005,1310.0,0.02144026186579378,255.0,661.0,519.0
ANSI,08B5CCC255B946718BC8273750E5B50B,Aluminum Alloy 3003-H14,Wrought,152.0,145.0,8.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.7004608294930875,1216.0,0.024877250409165302,251.0,666.0,512.0
ANSI,7D54EF3F697047DD82663BDB114DE81C,Aluminum Alloy 3003-H16,Wrought,179.0,172.0,5.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.8248847926267281,895.0,0.029296235679214404,246.0,682.0,494.0
ANSI,83CFBBA17B5D49D58808DDBEBDF99985,Aluminum Alloy 3003-H18,Wrought,200.0,186.0,4.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.9216589861751152,800.0,0.03273322422258593,242.0,689.0,482.0
ANSI,D8994A9C0ACB48E69779A176E648B91D,Aluminum Alloy Alclad 3003-O,Wrought,110.0,41.0,30.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.5069124423963134,3300.0,0.01800327332242226,258.0,576.0,530.0
ANSI,1213B1D67D584E56BCC6684DF210B4D9,Aluminum Alloy Alclad 3003-H12,Wrought,131.0,124.0,10.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.6036866359447005,1310.0,0.02144026186579378,255.0,661.0,519.0
ANSI,4BDCEB0AF7564103A5A8509BD03F7ADD,Aluminum Alloy Alclad 3003-H14,Wrought,152.0,145.0,8.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.7004608294930875,1216.0,0.024877250409165302,251.0,666.0,512.0
ANSI,9148727B7EDF4B43A73EBDBE9AE430E1,Aluminum Alloy Alclad 3003-H16,Wrought,179.0,172.0,5.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.8248847926267281,895.0,0.029296235679214404,246.0,682.0,494.0
ANSI,509650723ECF41AEBA1C973CCE3DBE88,Aluminum Alloy Alclad 3003-H18,Wrought,200.0,186.0,4.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.9216589861751152,800.0,0.03273322422258593,242.0,689.0,482.0
ANSI,2E6B077F198D43CD85C59F374396784D,Aluminum Alloy 3004-O,Wrought,179.0,69.0,20.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.8248847926267281,3580.0,0.029296235679214404,246.0,558.0,494.0
ANSI,0C6BFAA6FEE74160A57C758224CB94C6,Aluminum Alloy 3004-H32,Wrought,214.0,172.0,10.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,0.9861751152073732,2140.0,0.03502454991816694,239.0,628.0,471.0
ANSI,4F4A1990A5F14740A79C256E9B54DE8A,Aluminum Alloy 3004-H34,Wrought,241.0,200.0,9.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.1105990783410138,2169.0,0.03944353518821604,234.0,624.0,454.0
ANSI,D3943263C9F04D45895C8D54FBFBABF2,Aluminum Alloy 3004-H36,Wrought,262.0,228.0,5.0,217.0,73000,26000,0.33,6110,1300.0,Unknown,230.0,1.207373271889401,1310.0,0.04288052373158756,230.0,661.0,437.0
